date,variable,value
2004-01-28 18:00:00,area_1,28.269
2004-01-28 19:00:00,area_1,28.224
2004-01-28 20:00:00,area_1,27.866
2004-01-28 21:00:00,area_1,26.833
2004-01-28 22:00:00,area_1,25.297
2004-01-28 23:00:00,area_1,24.314
2004-01-29 00:00:00,area_1,23.687
2004-01-29 01:00:00,area_1,23.477
2004-01-29 02:00:00,area_1,23.531
2004-01-29 03:00:00,area_1,23.809
2004-01-29 04:00:00,area_1,24.411
2004-01-29 05:00:00,area_1,25.88
2004-01-29 06:00:00,area_1,27.383
2004-01-29 07:00:00,area_1,28.239
2004-01-29 08:00:00,area_1,26.409
2004-01-29 09:00:00,area_1,24.147
2004-01-29 10:00:00,area_1,22.157
2004-01-29 11:00:00,area_1,20.462
2004-01-29 12:00:00,area_1,19.313
2004-01-29 13:00:00,area_1,18.165
2004-01-29 14:00:00,area_1,17.072
2004-01-29 15:00:00,area_1,17.149
2004-01-29 16:00:00,area_1,18.219
2004-01-29 17:00:00,area_1,21.105
2004-01-29 18:00:00,area_1,23.555
2004-01-29 19:00:00,area_1,24.155
2004-01-29 20:00:00,area_1,24.117
2004-01-29 21:00:00,area_1,23.399
2004-01-29 22:00:00,area_1,21.737
2004-01-29 23:00:00,area_1,20.49
2004-01-30 00:00:00,area_1,19.696
2004-01-30 01:00:00,area_1,19.593
2004-01-30 02:00:00,area_1,19.898
2004-01-30 03:00:00,area_1,20.22
2004-01-30 04:00:00,area_1,21.049
2004-01-30 05:00:00,area_1,22.845
2004-01-30 06:00:00,area_1,25.106
2004-01-30 07:00:00,area_1,25.749
2004-01-30 08:00:00,area_1,24.397
2004-01-30 09:00:00,area_1,21.677
2004-01-30 10:00:00,area_1,20.366
2004-01-30 11:00:00,area_1,19.693
2004-01-30 12:00:00,area_1,19.057
2004-01-30 13:00:00,area_1,18.415
2004-01-30 14:00:00,area_1,18.56
2004-01-30 15:00:00,area_1,20.459
2004-01-30 16:00:00,area_1,22.737
2004-01-30 17:00:00,area_1,25.064
2004-01-30 18:00:00,area_1,27.678
2004-01-30 19:00:00,area_1,28.121
2004-01-30 20:00:00,area_1,28.645
2004-01-30 21:00:00,area_1,28.492
2004-01-30 22:00:00,area_1,28.191
2004-01-30 23:00:00,area_1,27.794
2004-01-31 00:00:00,area_1,28.036
2004-01-31 01:00:00,area_1,29.051
2004-01-31 02:00:00,area_1,30.187
2004-01-31 03:00:00,area_1,31.347
2004-01-31 04:00:00,area_1,32.771
2004-01-31 05:00:00,area_1,34.436
2004-01-31 06:00:00,area_1,36.59
2004-01-31 07:00:00,area_1,38.438
2004-01-31 08:00:00,area_1,37.593
2004-01-31 09:00:00,area_1,34.911
2004-01-31 10:00:00,area_1,31.765
2004-01-31 11:00:00,area_1,28.705
2004-01-31 12:00:00,area_1,25.726
2004-01-31 13:00:00,area_1,23.238
2004-01-31 14:00:00,area_1,21.315
2004-01-31 15:00:00,area_1,20.591
2004-01-31 16:00:00,area_1,21.232
2004-01-31 17:00:00,area_1,23.752
2004-01-31 18:00:00,area_1,26.536
2004-01-31 19:00:00,area_1,27.505
2004-01-31 20:00:00,area_1,27.57
2004-01-31 21:00:00,area_1,27.44
2004-01-31 22:00:00,area_1,26.35
2004-01-31 23:00:00,area_1,25.912
2004-02-01 00:00:00,area_1,25.494
2004-02-01 01:00:00,area_1,25.876
2004-02-01 02:00:00,area_1,26.405
2004-02-01 03:00:00,area_1,27.203
2004-02-01 04:00:00,area_1,27.86
2004-02-01 05:00:00,area_1,28.936
2004-02-01 06:00:00,area_1,30.728
2004-02-01 07:00:00,area_1,33.111
2004-02-01 08:00:00,area_1,33.359
2004-02-01 09:00:00,area_1,29.647
2004-02-01 10:00:00,area_1,26.262
2004-02-01 11:00:00,area_1,23.487
2004-02-01 12:00:00,area_1,21.279
2004-02-01 13:00:00,area_1,19.11
2004-02-01 14:00:00,area_1,17.549
2004-02-01 15:00:00,area_1,17.191
2004-02-01 16:00:00,area_1,17.959
2004-02-01 17:00:00,area_1,20.13
2004-02-01 18:00:00,area_1,23.096
2004-02-01 19:00:00,area_1,23.714
2004-02-01 20:00:00,area_1,24.145
2004-02-01 21:00:00,area_1,24.198
2004-02-01 22:00:00,area_1,24.04
2004-02-01 23:00:00,area_1,23.758
2004-02-02 00:00:00,area_1,23.19
2004-02-02 01:00:00,area_1,23.522
2004-02-02 02:00:00,area_1,24.295
2004-02-02 03:00:00,area_1,25.337
2004-02-02 04:00:00,area_1,26.719
2004-02-02 05:00:00,area_1,29.597
2004-02-02 06:00:00,area_1,33.71
2004-02-02 07:00:00,area_1,34.609
2004-02-02 08:00:00,area_1,31.156
2004-02-02 09:00:00,area_1,28.567
2004-02-02 10:00:00,area_1,25.315
2004-02-02 11:00:00,area_1,21.627
2004-02-02 12:00:00,area_1,19.476
2004-02-02 13:00:00,area_1,18.151
2004-02-02 14:00:00,area_1,17.876
2004-02-02 15:00:00,area_1,18.819
2004-02-02 16:00:00,area_1,20.317
2004-02-02 17:00:00,area_1,22.815
2004-02-02 18:00:00,area_1,24.921
2004-02-02 19:00:00,area_1,25.381
2004-02-02 20:00:00,area_1,24.386
2004-02-02 21:00:00,area_1,23.879
2004-02-02 22:00:00,area_1,22.422
2004-02-02 23:00:00,area_1,20.843
2004-02-03 00:00:00,area_1,19.75
2004-02-03 01:00:00,area_1,19.827
2004-02-03 02:00:00,area_1,20.594
2004-02-03 03:00:00,area_1,21.347
2004-02-03 04:00:00,area_1,22.287
2004-02-03 05:00:00,area_1,23.881
2004-02-03 06:00:00,area_1,25.264
2004-02-03 07:00:00,area_1,26.092
2004-02-03 08:00:00,area_1,25.879
2004-02-03 09:00:00,area_1,25.458
2004-02-03 10:00:00,area_1,24.617
2004-02-03 11:00:00,area_1,23.017
2004-02-03 12:00:00,area_1,21.505
2004-02-03 13:00:00,area_1,18.849
2004-02-03 14:00:00,area_1,16.523
2004-02-03 15:00:00,area_1,16.18
2004-02-03 16:00:00,area_1,16.746
2004-02-03 17:00:00,area_1,18.941
2004-02-03 18:00:00,area_1,22.039
2004-02-03 19:00:00,area_1,22.985
2004-02-03 20:00:00,area_1,22.681
2004-02-03 21:00:00,area_1,22.372
2004-02-03 22:00:00,area_1,20.988
2004-02-03 23:00:00,area_1,19.473
2004-02-04 00:00:00,area_1,18.719
2004-02-04 01:00:00,area_1,18.53
2004-02-04 02:00:00,area_1,18.859
2004-02-04 03:00:00,area_1,19.201
2004-02-04 04:00:00,area_1,20.156
2004-02-04 05:00:00,area_1,22.723
2004-02-04 06:00:00,area_1,26.39
2004-02-04 07:00:00,area_1,27.117
2004-02-04 08:00:00,area_1,23.883
2004-02-04 09:00:00,area_1,20.921
2004-02-04 10:00:00,area_1,18.831
2004-02-04 11:00:00,area_1,17.555
2004-02-04 12:00:00,area_1,15.977
2004-02-04 13:00:00,area_1,14.921
2004-02-04 14:00:00,area_1,14.205
2004-02-04 15:00:00,area_1,14.046
2004-02-04 16:00:00,area_1,15.508
2004-02-04 17:00:00,area_1,18.281
2004-02-04 18:00:00,area_1,21.619
2004-02-04 19:00:00,area_1,23.001
2004-02-04 20:00:00,area_1,23.481
2004-02-04 21:00:00,area_1,23.263
2004-02-04 22:00:00,area_1,22.32
2004-02-04 23:00:00,area_1,21.368
2004-02-05 00:00:00,area_1,21.081
2004-02-05 01:00:00,area_1,21.389
2004-02-05 02:00:00,area_1,21.982
2004-02-05 03:00:00,area_1,22.571
2004-02-05 04:00:00,area_1,23.454
2004-02-05 05:00:00,area_1,25.634
2004-02-05 06:00:00,area_1,28.79
2004-02-05 07:00:00,area_1,29.492
2004-02-05 08:00:00,area_1,27.405
2004-02-05 09:00:00,area_1,25.859
2004-02-05 10:00:00,area_1,23.708
2004-02-05 11:00:00,area_1,21.859
2004-02-05 12:00:00,area_1,20.638
2004-02-05 13:00:00,area_1,20.578
2004-02-05 14:00:00,area_1,21.098
2004-02-05 15:00:00,area_1,22.052
2004-02-05 16:00:00,area_1,23.878
2004-02-05 17:00:00,area_1,25.969
2004-02-05 18:00:00,area_1,27.065
2004-02-05 19:00:00,area_1,26.958
2004-02-05 20:00:00,area_1,26.36
2004-02-05 21:00:00,area_1,25.135
2004-02-05 22:00:00,area_1,23.472
2004-02-05 23:00:00,area_1,22.041
2004-02-06 00:00:00,area_1,21.906
2004-02-06 01:00:00,area_1,21.923
2004-02-06 02:00:00,area_1,22.069
2004-02-06 03:00:00,area_1,22.425
2004-02-06 04:00:00,area_1,22.794
2004-02-06 05:00:00,area_1,24.017
2004-02-06 06:00:00,area_1,26.253
2004-02-06 07:00:00,area_1,26.735
2004-02-06 08:00:00,area_1,26.579
2004-02-06 09:00:00,area_1,26.534
2004-02-06 10:00:00,area_1,27.031
2004-02-06 11:00:00,area_1,26.317
2004-02-06 12:00:00,area_1,25.57
2004-02-06 13:00:00,area_1,25.159
2004-02-06 14:00:00,area_1,24.599
2004-02-06 15:00:00,area_1,25.082
2004-02-06 16:00:00,area_1,25.485
2004-02-06 17:00:00,area_1,25.805
2004-02-06 18:00:00,area_1,26.141
2004-02-06 19:00:00,area_1,25.266
2004-02-06 20:00:00,area_1,24.085
2004-02-06 21:00:00,area_1,22.684
2004-02-06 22:00:00,area_1,21.351
2004-02-06 23:00:00,area_1,20.214
2004-02-07 00:00:00,area_1,19.276
2004-02-07 01:00:00,area_1,18.753
2004-02-07 02:00:00,area_1,18.892
2004-02-07 03:00:00,area_1,18.978
2004-02-07 04:00:00,area_1,19.531
2004-02-07 05:00:00,area_1,19.984
2004-02-07 06:00:00,area_1,21.413
2004-02-07 07:00:00,area_1,23.34
2004-02-07 08:00:00,area_1,24.147
2004-02-07 09:00:00,area_1,24.257
2004-02-07 10:00:00,area_1,22.617
2004-02-07 11:00:00,area_1,20.919
2004-02-07 12:00:00,area_1,19.862
2004-02-07 13:00:00,area_1,19.625
2004-02-07 14:00:00,area_1,20.188
2004-02-07 15:00:00,area_1,20.694
2004-02-07 16:00:00,area_1,21.649
2004-02-07 17:00:00,area_1,23.412
2004-02-07 18:00:00,area_1,25.323
2004-02-07 19:00:00,area_1,25.502
2004-02-07 20:00:00,area_1,25.151
2004-02-07 21:00:00,area_1,24.471
2004-02-07 22:00:00,area_1,24.259
2004-02-07 23:00:00,area_1,23.715
2004-02-08 00:00:00,area_1,22.82
2004-02-08 01:00:00,area_1,22.548
2004-02-08 02:00:00,area_1,22.816
2004-02-08 03:00:00,area_1,22.901
2004-02-08 04:00:00,area_1,23.804
2004-02-08 05:00:00,area_1,24.718
2004-02-08 06:00:00,area_1,25.734
2004-02-08 07:00:00,area_1,27.8
2004-02-08 08:00:00,area_1,28.119
2004-02-08 09:00:00,area_1,26.321
2004-02-08 10:00:00,area_1,23.741
2004-02-08 11:00:00,area_1,21.677
2004-02-08 12:00:00,area_1,20.28
2004-02-08 13:00:00,area_1,18.685
2004-02-08 14:00:00,area_1,17.17
2004-02-08 15:00:00,area_1,16.756
2004-02-08 16:00:00,area_1,17.034
2004-02-08 17:00:00,area_1,19.159
2004-02-08 18:00:00,area_1,23.049
2004-02-08 19:00:00,area_1,24.68
2004-02-08 20:00:00,area_1,24.969
2004-02-08 21:00:00,area_1,24.135
2004-02-08 22:00:00,area_1,23.089
2004-02-08 23:00:00,area_1,22.223
2004-02-09 00:00:00,area_1,21.674
2004-02-09 01:00:00,area_1,21.665
2004-02-09 02:00:00,area_1,22.213
2004-02-09 03:00:00,area_1,22.977
2004-02-09 04:00:00,area_1,24.149
2004-02-09 05:00:00,area_1,26.638
2004-02-09 06:00:00,area_1,29.491
2004-02-09 07:00:00,area_1,29.875
2004-02-09 08:00:00,area_1,27.13
2004-02-09 09:00:00,area_1,25.012
2004-02-09 10:00:00,area_1,23.398
2004-02-09 11:00:00,area_1,21.61
2004-02-09 12:00:00,area_1,19.924
2004-02-09 13:00:00,area_1,19.219
2004-02-09 14:00:00,area_1,18.491
2004-02-09 15:00:00,area_1,19.221
2004-02-09 16:00:00,area_1,20.29
2004-02-09 17:00:00,area_1,21.928
2004-02-09 18:00:00,area_1,24.03
2004-02-09 19:00:00,area_1,24.292
2004-02-09 20:00:00,area_1,23.861
2004-02-09 21:00:00,area_1,22.773
2004-02-09 22:00:00,area_1,21.14
2004-02-09 23:00:00,area_1,19.762
2004-02-10 00:00:00,area_1,19.298
2004-02-10 01:00:00,area_1,19.14
2004-02-10 02:00:00,area_1,19.42
2004-02-10 03:00:00,area_1,19.447
2004-02-10 04:00:00,area_1,20.062
2004-02-10 05:00:00,area_1,22.123
2004-02-10 06:00:00,area_1,24.813
2004-02-10 07:00:00,area_1,25.067
2004-02-10 08:00:00,area_1,22.724
2004-02-10 09:00:00,area_1,21.175
2004-02-10 10:00:00,area_1,19.361
2004-02-10 11:00:00,area_1,17.916
2004-02-10 12:00:00,area_1,16.274
2004-02-10 13:00:00,area_1,15.44
2004-02-10 14:00:00,area_1,15.017
2004-02-10 15:00:00,area_1,15.628
2004-02-10 16:00:00,area_1,16.64
2004-02-10 17:00:00,area_1,18.723
2004-02-10 18:00:00,area_1,21.435
2004-02-10 19:00:00,area_1,22.131
2004-02-10 20:00:00,area_1,21.919
2004-02-10 21:00:00,area_1,21.215
2004-02-10 22:00:00,area_1,19.612
2004-02-10 23:00:00,area_1,18.281
2004-02-11 00:00:00,area_1,17.929
2004-02-11 01:00:00,area_1,17.977
2004-02-11 02:00:00,area_1,17.806
2004-02-11 03:00:00,area_1,18.068
2004-02-11 04:00:00,area_1,18.956
2004-02-11 05:00:00,area_1,20.924
2004-02-11 06:00:00,area_1,24.104
2004-02-11 07:00:00,area_1,24.775
2004-02-11 08:00:00,area_1,22.805
2004-02-11 09:00:00,area_1,21.379
2004-02-11 10:00:00,area_1,19.98
2004-02-11 11:00:00,area_1,18.143
2004-02-11 12:00:00,area_1,16.853
2004-02-11 13:00:00,area_1,16.169
2004-02-11 14:00:00,area_1,15.662
2004-02-11 15:00:00,area_1,16.14
2004-02-11 16:00:00,area_1,17.735
2004-02-11 17:00:00,area_1,19.857
2004-02-11 18:00:00,area_1,22.457
2004-02-11 19:00:00,area_1,22.916
2004-02-11 20:00:00,area_1,23.151
2004-02-11 21:00:00,area_1,22.335
2004-02-11 22:00:00,area_1,20.937
2004-02-11 23:00:00,area_1,19.386
2004-02-12 00:00:00,area_1,18.417
2004-02-12 01:00:00,area_1,18.403
2004-02-12 02:00:00,area_1,18.606
2004-02-12 03:00:00,area_1,18.705
2004-02-12 04:00:00,area_1,19.439
2004-02-12 05:00:00,area_1,21.334
2004-02-12 06:00:00,area_1,24.3
2004-02-12 07:00:00,area_1,25.041
2004-02-12 08:00:00,area_1,23.013
2004-02-12 09:00:00,area_1,22.483
2004-02-12 10:00:00,area_1,23.051
2004-02-12 11:00:00,area_1,21.795
2004-02-12 12:00:00,area_1,21.165
2004-02-12 13:00:00,area_1,19.962
2004-02-12 14:00:00,area_1,19.343
2004-02-12 15:00:00,area_1,18.569
2004-02-12 16:00:00,area_1,18.852
2004-02-12 17:00:00,area_1,20.283
2004-02-12 18:00:00,area_1,23.505
2004-02-12 19:00:00,area_1,24.782
2004-02-12 20:00:00,area_1,25.105
2004-02-12 21:00:00,area_1,24.655
2004-02-12 22:00:00,area_1,23.128
2004-02-12 23:00:00,area_1,21.779
2004-02-13 00:00:00,area_1,21.122
2004-02-13 01:00:00,area_1,21.004
2004-02-13 02:00:00,area_1,21.5
2004-02-13 03:00:00,area_1,21.575
2004-02-13 04:00:00,area_1,22.221
2004-02-13 05:00:00,area_1,24.049
2004-02-13 06:00:00,area_1,27.225
2004-02-13 07:00:00,area_1,27.219
2004-02-13 08:00:00,area_1,23.215
2004-02-13 09:00:00,area_1,19.963
2004-02-13 10:00:00,area_1,18.116
2004-02-13 11:00:00,area_1,16.048
2004-02-13 12:00:00,area_1,14.891
2004-02-13 13:00:00,area_1,14.102
2004-02-13 14:00:00,area_1,13.6
2004-02-13 15:00:00,area_1,13.603
2004-02-13 16:00:00,area_1,14.282
2004-02-13 17:00:00,area_1,16.17
2004-02-13 18:00:00,area_1,18.808
2004-02-13 19:00:00,area_1,19.915
2004-02-13 20:00:00,area_1,20.449
2004-02-13 21:00:00,area_1,20.116
2004-02-13 22:00:00,area_1,19.484
2004-02-13 23:00:00,area_1,18.099
2004-02-14 00:00:00,area_1,17.074
2004-02-14 01:00:00,area_1,16.754
2004-02-14 02:00:00,area_1,17.016
2004-02-14 03:00:00,area_1,17.128
2004-02-14 04:00:00,area_1,17.579
2004-02-14 05:00:00,area_1,18.212
2004-02-14 06:00:00,area_1,19.476
2004-02-14 07:00:00,area_1,21.016
2004-02-14 08:00:00,area_1,22.439
2004-02-14 09:00:00,area_1,22.22
2004-02-14 10:00:00,area_1,21.482
2004-02-14 11:00:00,area_1,20.234
2004-02-14 12:00:00,area_1,19.702
2004-02-14 13:00:00,area_1,18.671
2004-02-14 14:00:00,area_1,17.887
2004-02-14 15:00:00,area_1,18.342
2004-02-14 16:00:00,area_1,18.772
2004-02-14 17:00:00,area_1,19.781
2004-02-14 18:00:00,area_1,20.632
2004-02-14 19:00:00,area_1,20.674
2004-02-14 20:00:00,area_1,20.05
2004-02-14 21:00:00,area_1,19.655
2004-02-14 22:00:00,area_1,19.2
2004-02-14 23:00:00,area_1,18.175
2004-02-15 00:00:00,area_1,18.021
2004-02-15 01:00:00,area_1,18.15
2004-02-15 02:00:00,area_1,18.3
2004-02-15 03:00:00,area_1,18.914
2004-02-15 04:00:00,area_1,19.777
2004-02-15 05:00:00,area_1,20.375
2004-02-15 06:00:00,area_1,21.526
2004-02-15 07:00:00,area_1,23.528
2004-02-15 08:00:00,area_1,24.326
2004-02-15 09:00:00,area_1,24.065
2004-02-15 10:00:00,area_1,22.856
2004-02-15 11:00:00,area_1,21.666
2004-02-15 12:00:00,area_1,21.076
2004-02-15 13:00:00,area_1,19.947
2004-02-15 14:00:00,area_1,19.444
2004-02-15 15:00:00,area_1,19.856
2004-02-15 16:00:00,area_1,20.876
2004-02-15 17:00:00,area_1,22.982
2004-02-15 18:00:00,area_1,24.841
2004-02-15 19:00:00,area_1,24.753
2004-02-15 20:00:00,area_1,24.258
2004-02-15 21:00:00,area_1,23.638
2004-02-15 22:00:00,area_1,23.004
2004-02-15 23:00:00,area_1,22.471
2004-02-16 00:00:00,area_1,21.961
2004-02-16 01:00:00,area_1,22.188
2004-02-16 02:00:00,area_1,22.936
2004-02-16 03:00:00,area_1,23.942
2004-02-16 04:00:00,area_1,24.639
2004-02-16 05:00:00,area_1,26.278
2004-02-16 06:00:00,area_1,28.532
2004-02-16 07:00:00,area_1,30.395
2004-02-16 08:00:00,area_1,28.669
2004-02-16 09:00:00,area_1,26.161
2004-02-16 10:00:00,area_1,23.836
2004-02-16 11:00:00,area_1,21.872
2004-02-16 12:00:00,area_1,20.35
2004-02-16 13:00:00,area_1,19.435
2004-02-16 14:00:00,area_1,18.907
2004-02-16 15:00:00,area_1,18.807
2004-02-16 16:00:00,area_1,19.585
2004-02-16 17:00:00,area_1,22.085
2004-02-16 18:00:00,area_1,26.082
2004-02-16 19:00:00,area_1,27.643
2004-02-16 20:00:00,area_1,27.795
2004-02-16 21:00:00,area_1,27.106
2004-02-16 22:00:00,area_1,25.977
2004-02-16 23:00:00,area_1,25.117
2004-02-17 00:00:00,area_1,24.525
2004-02-17 01:00:00,area_1,24.605
2004-02-17 02:00:00,area_1,24.563
2004-02-17 03:00:00,area_1,24.732
2004-02-17 04:00:00,area_1,25.364
2004-02-17 05:00:00,area_1,27.085
2004-02-17 06:00:00,area_1,29.247
2004-02-17 07:00:00,area_1,30.278
2004-02-17 08:00:00,area_1,29.663
2004-02-17 09:00:00,area_1,28.214
2004-02-17 10:00:00,area_1,26.413
2004-02-17 11:00:00,area_1,25.156
2004-02-17 12:00:00,area_1,23.278
2004-02-17 13:00:00,area_1,21.438
2004-02-17 14:00:00,area_1,19.131
2004-02-17 15:00:00,area_1,18.318
2004-02-17 16:00:00,area_1,19.271
2004-02-17 17:00:00,area_1,22.091
2004-02-17 18:00:00,area_1,25.45
2004-02-17 19:00:00,area_1,26.422
2004-02-17 20:00:00,area_1,26.57
2004-02-17 21:00:00,area_1,26.083
2004-02-17 22:00:00,area_1,24.697
2004-02-17 23:00:00,area_1,23.961
2004-02-18 00:00:00,area_1,23.935
2004-02-18 01:00:00,area_1,24.546
2004-02-18 02:00:00,area_1,25.202
2004-02-18 03:00:00,area_1,26.245
2004-02-18 04:00:00,area_1,27.393
2004-02-18 05:00:00,area_1,29.704
2004-02-18 06:00:00,area_1,32.982
2004-02-18 07:00:00,area_1,32.886
2004-02-18 08:00:00,area_1,28.043
2004-02-18 09:00:00,area_1,23.626
2004-02-18 10:00:00,area_1,20.295
2004-02-18 11:00:00,area_1,17.885
2004-02-18 12:00:00,area_1,16.522
2004-02-18 13:00:00,area_1,15.582
2004-02-18 14:00:00,area_1,15.112
2004-02-18 15:00:00,area_1,15.625
2004-02-18 16:00:00,area_1,16.769
2004-02-18 17:00:00,area_1,18.705
2004-02-18 18:00:00,area_1,22.203
2004-02-18 19:00:00,area_1,23.252
2004-02-18 20:00:00,area_1,23.445
2004-02-18 21:00:00,area_1,22.624
2004-02-18 22:00:00,area_1,20.735
2004-02-18 23:00:00,area_1,19.135
2004-02-19 00:00:00,area_1,18.176
2004-02-19 01:00:00,area_1,18.242
2004-02-19 02:00:00,area_1,18.758
2004-02-19 03:00:00,area_1,19.307
2004-02-19 04:00:00,area_1,20.254
2004-02-19 05:00:00,area_1,22.507
2004-02-19 06:00:00,area_1,25.803
2004-02-19 07:00:00,area_1,25.413
2004-02-19 08:00:00,area_1,21.336
2004-02-19 09:00:00,area_1,18.767
2004-02-19 10:00:00,area_1,17.046
2004-02-19 11:00:00,area_1,15.466
2004-02-19 12:00:00,area_1,14.294
2004-02-19 13:00:00,area_1,13.549
2004-02-19 14:00:00,area_1,12.729
2004-02-19 15:00:00,area_1,12.82
2004-02-19 16:00:00,area_1,13.303
2004-02-19 17:00:00,area_1,14.648
2004-02-19 18:00:00,area_1,17.233
2004-02-19 19:00:00,area_1,18.447
2004-02-19 20:00:00,area_1,18.655
2004-02-19 21:00:00,area_1,18.233
2004-02-19 22:00:00,area_1,17.103
2004-02-19 23:00:00,area_1,16.103
2004-02-20 00:00:00,area_1,15.682
2004-02-20 01:00:00,area_1,15.977
2004-02-20 02:00:00,area_1,16.771
2004-02-20 03:00:00,area_1,17.69
2004-02-20 04:00:00,area_1,18.585
2004-02-20 05:00:00,area_1,21.142
2004-02-20 06:00:00,area_1,24.896
2004-02-20 07:00:00,area_1,25.648
2004-02-20 08:00:00,area_1,21.944
2004-02-20 09:00:00,area_1,18.074
2004-02-20 10:00:00,area_1,15.707
2004-02-20 11:00:00,area_1,14.338
2004-02-20 12:00:00,area_1,13.479
2004-02-20 13:00:00,area_1,12.969
2004-02-20 14:00:00,area_1,12.315
2004-02-20 15:00:00,area_1,12.348
2004-02-20 16:00:00,area_1,13.117
2004-02-20 17:00:00,area_1,14.476
2004-02-20 18:00:00,area_1,15.913
2004-02-20 19:00:00,area_1,16.394
2004-02-20 20:00:00,area_1,16.218
2004-02-20 21:00:00,area_1,15.762
2004-02-20 22:00:00,area_1,14.581
2004-02-20 23:00:00,area_1,13.642
2004-02-21 00:00:00,area_1,12.635
2004-02-21 01:00:00,area_1,12.251
2004-02-21 02:00:00,area_1,12.147
2004-02-21 03:00:00,area_1,12.155
2004-02-21 04:00:00,area_1,12.407
2004-02-21 05:00:00,area_1,12.945
2004-02-21 06:00:00,area_1,14.812
2004-02-21 07:00:00,area_1,16.943
2004-02-21 08:00:00,area_1,18.035
2004-02-21 09:00:00,area_1,17.739
2004-02-21 10:00:00,area_1,17.169
2004-02-21 11:00:00,area_1,16.913
2004-02-21 12:00:00,area_1,16.557
2004-02-21 13:00:00,area_1,15.68
2004-02-21 14:00:00,area_1,15.195
2004-02-21 15:00:00,area_1,15.456
2004-02-21 16:00:00,area_1,15.581
2004-02-21 17:00:00,area_1,16.825
2004-02-21 18:00:00,area_1,19.203
2004-02-21 19:00:00,area_1,19.955
2004-02-21 20:00:00,area_1,20.13
2004-02-21 21:00:00,area_1,20.019
2004-02-21 22:00:00,area_1,19.302
2004-02-21 23:00:00,area_1,18.315
2004-02-22 00:00:00,area_1,17.652
2004-02-22 01:00:00,area_1,17.574
2004-02-22 02:00:00,area_1,17.819
2004-02-22 03:00:00,area_1,18.197
2004-02-22 04:00:00,area_1,18.702
2004-02-22 05:00:00,area_1,19.739
2004-02-22 06:00:00,area_1,21.321
2004-02-22 07:00:00,area_1,23.472
2004-02-22 08:00:00,area_1,24.19
2004-02-22 09:00:00,area_1,22.614
2004-02-22 10:00:00,area_1,20.723
2004-02-22 11:00:00,area_1,18.118
2004-02-22 12:00:00,area_1,16.732
2004-02-22 13:00:00,area_1,15.886
2004-02-22 14:00:00,area_1,14.941
2004-02-22 15:00:00,area_1,14.471
2004-02-22 16:00:00,area_1,14.821
2004-02-22 17:00:00,area_1,16.128
2004-02-22 18:00:00,area_1,18.851
2004-02-22 19:00:00,area_1,20.635
2004-02-22 20:00:00,area_1,21.038
2004-02-22 21:00:00,area_1,20.48
2004-02-22 22:00:00,area_1,19.509
2004-02-22 23:00:00,area_1,18.554
2004-02-23 00:00:00,area_1,18.723
2004-02-23 01:00:00,area_1,19.214
2004-02-23 02:00:00,area_1,19.688
2004-02-23 03:00:00,area_1,20.154
2004-02-23 04:00:00,area_1,21.602
2004-02-23 05:00:00,area_1,24.122
2004-02-23 06:00:00,area_1,27.63
2004-02-23 07:00:00,area_1,28.105
2004-02-23 08:00:00,area_1,24.875
2004-02-23 09:00:00,area_1,20.868
2004-02-23 10:00:00,area_1,19.138
2004-02-23 11:00:00,area_1,17.624
2004-02-23 12:00:00,area_1,16.376
2004-02-23 13:00:00,area_1,15.402
2004-02-23 14:00:00,area_1,14.687
2004-02-23 15:00:00,area_1,15.273
2004-02-23 16:00:00,area_1,16.591
2004-02-23 17:00:00,area_1,18.5
2004-02-23 18:00:00,area_1,20.851
2004-02-23 19:00:00,area_1,21.535
2004-02-23 20:00:00,area_1,21.553
2004-02-23 21:00:00,area_1,20.377
2004-02-23 22:00:00,area_1,19.336
2004-02-23 23:00:00,area_1,18.05
2004-02-24 00:00:00,area_1,17.272
2004-02-24 01:00:00,area_1,16.971
2004-02-24 02:00:00,area_1,16.839
2004-02-24 03:00:00,area_1,17.191
2004-02-24 04:00:00,area_1,17.845
2004-02-24 05:00:00,area_1,19.741
2004-02-24 06:00:00,area_1,22.897
2004-02-24 07:00:00,area_1,23.219
2004-02-24 08:00:00,area_1,21.598
2004-02-24 09:00:00,area_1,19.741
2004-02-24 10:00:00,area_1,18.512
2004-02-24 11:00:00,area_1,16.483
2004-02-24 12:00:00,area_1,16.04
2004-02-24 13:00:00,area_1,15.423
2004-02-24 14:00:00,area_1,15.424
2004-02-24 15:00:00,area_1,16.023
2004-02-24 16:00:00,area_1,16.34
2004-02-24 17:00:00,area_1,18.212
2004-02-24 18:00:00,area_1,20.033
2004-02-24 19:00:00,area_1,20.744
2004-02-24 20:00:00,area_1,20.77
2004-02-24 21:00:00,area_1,19.916
2004-02-24 22:00:00,area_1,18.07
2004-02-24 23:00:00,area_1,16.926
2004-02-25 00:00:00,area_1,16.615
2004-02-25 01:00:00,area_1,17.451
2004-02-25 02:00:00,area_1,18.221
2004-02-25 03:00:00,area_1,19.0
2004-02-25 04:00:00,area_1,20.097
2004-02-25 05:00:00,area_1,22.772
2004-02-25 06:00:00,area_1,26.809
2004-02-25 07:00:00,area_1,27.168
